https://www.beko.com.tr/tam-otomatik-espresso-makinesi/ceg-7304-x-caffeexperto-tam-otomatik-kahve-makinesi,CEG 7304 X CaffeExperto® Tam Otomatik Tam Otomatik Espresso Makinesi,26.799 TL,"{""Kahve Çeşidi Sayısı"": ""10"", ""41 cm"": ""Derinlik"", ""27 cm"": ""Genişlik"", ""36 cm"": ""Yükseklik"", ""Ürün rengi"": ""Siyah"", ""Güç"": ""1350 W"", ""Pompa Basıncı"": ""19 bar"", ""Öğütme ünitesi"": ""Var"", ""Çekirdek Kahve Hazne Kapasitesi"": ""160 g"", ""Çekirdekten fincana kahve"": ""Evet"", ""Kahve Öğütücü Kademesi"": ""13"", ""Fincan Boyutu Seçimi"": ""Var"", ""Otomatik Kireç Temizleme Özelliği"": ""Var"", ""Elektronik Kontrol Arayüzü"": ""Var"", ""Çıkarılabilir Su tankı"": ""Var"", ""Su Tankı Kapasitesi"": ""2000 mL"", ""Çıkarılabilir Demleme Ünitesi"": ""Var"", ""Ağırlık: Paketsiz"": ""9.91 kg"", ""Boyut (cm) (GxYxD)"": ""27 cm"", ""Derinlik"": ""41 cm"", ""Voltaj"": ""220-240""}"
https://www.beko.com.tr/filtre-kahve-makinesi/fk-5310-s-kahve-makinesi,FK 5310 S Filtre Kahve Makinesi,3.699 TL,"{""Fincan Kapasitesi"": ""10 adet"", ""Karaf Malzemesi"": ""Cam"", ""29 cm"": ""Derinlik"", ""18 cm"": ""Genişlik"", ""32 cm"": ""Yükseklik"", ""Çıkarılabilir Filtre Tutucusu"": ""Var"", ""Ürün rengi"": ""Siyah"", ""Güç"": ""750 W"", ""Su göstergesi"": ""Var"", ""Otomatik Kapanma"": ""Var"", ""Sıcak Tutma Özelliği"": ""Var"", ""Damlama Durdurma Fonksiyonu"": ""Var"", ""Ağırlık: Paketsiz"": ""2.25 kg"", ""Boyut (cm) (GxYxD)"": ""18.4 cm"", ""Derinlik"": ""28.6 cm"", ""Voltaj"": ""220-240""}"
https://www.beko.com.tr/filtre-kahve-makinesi/cfm-7355-i-kahve-makinesi,CFM 7355 I Filtre Kahve Makinesi,6.599 TL,"{""Fincan Kapasitesi"": ""10 adet"", ""Karaf Malzemesi"": ""Cam"", ""23 cm"": ""Derinlik"", ""22 cm"": ""Genişlik"", ""37 cm"": ""Yükseklik"", ""Dijital Saatli LCD Ekran"": ""Var"", ""Çıkarılabilir Filtre Tutucusu"": ""Var"", ""Ürün rengi"": ""Inoks"", ""Güç"": ""1150 W"", ""Manuel demleme ayarı"": ""Var"", ""Progranlanabilen baslangıç zamanı"": ""Var"", ""Su göstergesi"": ""Var"", ""Otomatik Kapanma"": ""Var"", ""Sıcak Tutma Özelliği"": ""Var"", ""Damlama Durdurma Fonksiyonu"": ""Var"", ""Zamanlayıcı"": ""Var"", ""Aroma Fonksiyonu"": ""Var"", ""Ağırlık: Paketsiz"": ""2.35 kg"", ""Boyut (cm) (GxYxD)"": ""22.4 cm"", ""Derinlik"": ""22.9 cm"", ""Kablo Sarma Yuvası"": ""Var"", ""Voltaj"": ""220-240""}"
https://www.beko.com.tr/tam-otomatik-espresso-makinesi/caffeexperto-ce7500--ceg-7348-x-kahve-makinesi,CEG 7348 X CaffeExperto® Tam Otomatik Espresso Makinesi,29.999 TL,"{""41 cm"": ""Derinlik"", ""19 cm"": ""Genişlik"", ""32 cm"": ""Yükseklik"", ""Ürün rengi"": ""Inoks"", ""Güç"": ""1350 W"", ""Pompa Basıncı"": ""19 bar"", ""Öğütme ünitesi"": ""Var"", ""Çekirdek Kahve Hazne Kapasitesi"": ""160 g"", ""Çekirdekten fincana kahve"": ""Evet"", ""Kahve Öğütücü Kademesi"": ""13"", ""Fincan Boyutu Seçimi"": ""Var"", ""Otomatik Kireç Temizleme Özelliği"": ""Var"", ""Elektronik Kontrol Arayüzü"": ""Var"", ""Çıkarılabilir Su tankı"": ""Var"", ""Su Tankı Kapasitesi"": ""1500 mL"", ""Çıkarılabilir Demleme Ünitesi"": ""Var"", ""Ağırlık: Paketsiz"": ""7.5 kg"", ""Boyut (cm) (GxYxD)"": ""18.6 cm"", ""Derinlik"": ""41 cm"", ""Voltaj"": ""220-240""}"
https://www.beko.com.tr/yari-otomatik-espresso-makinesi/caffeexperto-ce5300-cep-6464-x-kahve-makinesi,CaffeExperto® CE5300 CEP 6464 X Yarı Otomatik Espresso Makinesi,12.499 TL,"{""Kahve Çeşidi Sayısı"": ""4"", ""43 cm"": ""Derinlik"", ""21 cm"": ""Genişlik"", ""31 cm"": ""Yükseklik"", ""Ürün rengi"": ""Inoks"", ""Güç"": ""1628 W"", ""Pompa Basıncı"": ""20 bar"", ""Fincan Boyutu Seçimi"": ""Var"", ""Elektronik Kontrol Arayüzü"": ""Var"", ""Çıkarılabilir Su tankı"": ""Var"", ""Su Tankı Kapasitesi"": ""1100 mL"", ""Çıkarılabilir Demleme Ünitesi"": ""Var"", ""Kapsül Kahve"": ""Evet"", ""E.S.E Pod Kahve"": ""Evet"", ""Ağırlık: Paketsiz"": ""4.351 kg"", ""Boyut (cm) (GxYxD)"": ""20.5 cm"", ""Derinlik"": ""42.5 cm"", ""Voltaj"": ""220""}"
https://www.beko.com.tr/kahve-ogutucu/ko-8420-kahve-makinesi,KO 8420 Kahve Öğütücü,1.729 TL,"{""Motor Gücü"": ""180 W"", ""Kapasite"": ""53 g"", ""Bıçak"": ""Paslanmaz Çelik"", ""12 cm"": ""Genişlik"", ""21 cm"": ""Yükseklik"", ""Dokunmatik Bas - Çek Teknolojisi"": ""Var""}"
https://www.beko.com.tr/turk-kahve-makinesi/tkm-8961-k-yeni-keyf-turk-kahve-makinesi-kahve-makinesi,TKM 8961 K Yeni Keyf Türk Kahve Makinesi Türk Kahve Makinesi,11.899 TL,"{""Fincan Kapasitesi"": ""6"", ""31 cm"": ""Derinlik"", ""25 cm"": ""Genişlik"", ""20 cm"": ""Yükseklik"", ""İndüksiyonlu Isıtma"": ""Var"", ""Güç"": ""1100 W"", ""Işıklı Uyarı"": ""Var"", ""Otomatik Su Alımı"": ""Var"", ""Ölçü Kaşığı"": ""Var"", ""Sesli Uyarı"": ""Var"", ""Cezve Malzemesi"": ""Paslanmaz Çelik"", ""Su Tankı"": ""Var"", ""Su Tankı Kapasitesi"": ""1.5 L"", ""Su Miktarını Belirleme"": ""Var"", ""Ürün Rengi"": ""Kırmızı"", ""Cook Sense Teknolojisi (Pişmeyi Algılama)"": ""Var"", ""Anti Spill Teknolojisi (Taşmayı Önleme)"": ""Var"", ""Düşük Su Seviyesi Göstergesi"": ""Var"", ""Tek Tuşla Kontrol"": ""Var"", ""Spinjet Teknolojisi (Su Püskürterek Karıştırma)"": ""Var"", ""Cezve Rengi"": ""Gümüş"", ""Fincan Boyutu Seçimi"": ""Var"", ""Ağırlık: Paketsiz"": ""3.515 kg"", ""Boyut (cm) (GxYxD)"": ""20 cm"", ""Derinlik"": ""31.2 cm""}"
https://www.beko.com.tr/turk-kahve-makinesi/bkk-2300-mini-keyf-rose-gold-kahve-makinesi,BKK 2300 Mini Keyf Rose Gold Türk Kahve Makinesi,5.599 TL,"{""Fincan Kapasitesi"": ""3"", ""18 cm"": ""Derinlik"", ""16 cm"": ""Genişlik"", ""24 cm"": ""Yükseklik"", ""Güç"": ""670 W"", ""Işıklı Uyarı"": ""Var"", ""Ölçü Kaşığı"": ""Var"", ""Sesli Uyarı"": ""Var"", ""Ürün Rengi"": ""Rose Gold"", ""Cook Sense Teknolojisi (Pişmeyi Algılama)"": ""Var"", ""Anti Spill Teknolojisi (Taşmayı Önleme)"": ""Var"", ""Tek Tuşla Kontrol"": ""Var"", ""Cezve Rengi"": ""Siyah"", ""Ağırlık: Paketsiz"": ""1.727 kg"", ""Boyut (cm) (GxYxD)"": ""23.7 cm"", ""Derinlik"": ""17.9 cm""}"
https://www.beko.com.tr/kahve-ogutucu/tko-5540-kahve-makinesi,TKO 5540 Türk Kahve Öğütücü,12.599 TL,"{""Motor Gücü"": ""260 W"", ""Kapasite"": ""350 g"", ""12 cm"": ""Genişlik"", ""21 cm"": ""Yükseklik"", ""Dokunmatik Bas - Çek Teknolojisi"": ""Var""}"
https://www.beko.com.tr/turk-kahve-makinesi/bkk-2400-midi-keyf-beyaz-kahve-makinesi,BKK 2400 Midi Keyf Beyaz Türk Kahve Makinesi,7.179 TL,"{""25 cm"": ""Derinlik"", ""17 cm"": ""Genişlik"", ""24 cm"": ""Yükseklik"", ""Güç"": ""670 W"", ""Işıklı Uyarı"": ""Var"", ""Otomatik Su Alımı"": ""Var"", ""Ölçü Kaşığı"": ""Var"", ""Sesli Uyarı"": ""Var"", ""Cezve Malzemesi"": ""Plastik"", ""Su Tankı"": ""Var"", ""Su Tankı Kapasitesi"": ""1.1 L"", ""Su Miktarını Belirleme"": ""Var"", ""Ürün Rengi"": ""Beyaz"", ""Cook Sense Teknolojisi (Pişmeyi Algılama)"": ""Var"", ""Anti Spill Teknolojisi (Taşmayı Önleme)"": ""Var"", ""Düşük Su Seviyesi Göstergesi"": ""Var"", ""Tek Tuşla Kontrol"": ""Var"", ""Spinjet Teknolojisi (Su Püskürterek Karıştırma)"": ""Var"", ""Ağırlık: Paketsiz"": ""3 kg"", ""Boyut (cm) (GxYxD)"": ""24 cm"", ""Derinlik"": ""24.5 cm""}"
